vin,model,primary_failed_part_capital,primary_failed_part,part_family,mileage_bucket,age_bucket,date,manufacturing_date,dtc_code,claims_count,repairs_count,recalls_count,predicted_claim_prob,supplier_name,supplier_id,supplier_quality_score,defect_rate,failure_description,current_lat,current_lon,city,dealer_name,dealer_lat,dealer_lon,dealer_distance_km,customer_email,customer_mobile
1N4BGNA1103805,Ariya,Brake Caliper,Brake Caliper,Brakes,60k+,3-5yr,2025-01-18,2021-10-18,,0,0,0,0.155,Brembo North America,D984E5F8,95,0.05,No failure detected,25.796835,-80.126034,"Miami, FL",Miami Beach Nissan,25.7717,-80.1818,6.79,bijus.digital.world@gmail.com,+91 9380636750
1N4BGRF1103806,Ariya,Gearbox,Gearbox,Transmission,0-10k,3-5yr,2025-03-31,2020-05-31,,0,0,0,0.053,Aisin AW North America,4FC24710,80,0.2,No failure detected,39.744966,-105.001651,"Denver, CO",Denver Mountain Nissan,39.7492,-104.9803,2.42,bijus.digital.world@gmail.com,+91 9380636750
1N4BGPD1003807,Ariya,12V Battery,12V Battery,Battery,10-30k,1-3yr,2025-05-15,2024-03-15,,0,0,0,0.0224,LG Energy Solution,A1D0557A,92,0.08,No failure detected,39.698479,-105.066336,"Denver, CO",Denver Mountain Nissan,39.7492,-104.9803,11.09,bijus.digital.world@gmail.com,+91 9380636750
1N4AANA1703808,Sentra,Brake Rotor,Brake Rotor,Brakes,10-30k,1-3yr,2025-05-01,2023-11-01,,0,0,0,0.019,Continental Automotive Systems,14B23416,78,0.22,No failure detected,40.715323,-74.053387,"New York, NY",Manhattan Nissan Service,40.7228,-74.016,4.23,bijus.digital.world@gmail.com,+91 9380636750
1N4AANJ1103809,Sentra,12V Battery,12V Battery,Battery,10-30k,1-3yr,2025-03-27,2023-12-27,,0,0,0,0.0458,AESC (Automotive Energy Supply),97330D39,88,0.12,No failure detected,42.276136,-71.077098,"Boston, MA",Boston Harbor Nissan,42.3701,-71.0489,10.89,bijus.digital.world@gmail.com,+91 9380636750
1N4AZNB1703810,Leaf,Brake Rotor,Brake Rotor,Brakes,0-10k,<1yr,2025-02-06,2024-05-06,,0,0,0,0.0263,Akebono Brake Corporation,4AC396F1,82,0.18,No failure detected,39.713975,-105.043273,"Denver, CO",Denver Mountain Nissan,39.7492,-104.9803,8.01,bijus.digital.world@gmail.com,+91 9380636750
1N4BGPD1403811,Ariya,Torque Converter,Torque Converter,Transmission,0-10k,<1yr,2025-01-31,2024-08-31,,0,0,0,0.015,ZF Friedrichshafen NA,67A49191,72,0.28,No failure detected,39.871519,-75.168804,"Philadelphia, PA",Philly Metro Nissan,39.9626,-75.1552,10.22,bijus.digital.world@gmail.com,+91 9380636750
1N4AAPJ1803812,Sentra,HV Battery,HV Battery,Battery,30-60k,1-3yr,2025-02-22,2022-06-22,P0A7F,1,0,0,0.5839,AESC (Automotive Energy Supply),97330D39,88,0.12,Cell degradation due to thermal stress,37.793819,-122.335616,"San Francisco, CA",Bay Area Nissan Service Center,37.7849,-122.4094,8.25,bijus.digital.world@gmail.com,+91 9380636750
1N4AZMK1403813,Leaf,Gearbox,Gearbox,Transmission,30-60k,1-3yr,2025-05-07,2023-09-07,,0,0,0,0.1243,ZF Friedrichshafen NA,67A49191,72,0.28,No failure detected,42.43974,-71.124125,"Boston, MA",Boston Harbor Nissan,42.3701,-71.0489,11.38,bijus.digital.world@gmail.com,+91 9380636750
1N4BGRA1103814,Ariya,Clutch,Clutch,Transmission,30-60k,5+yr,2025-03-02,2020-03-02,,0,0,0,0.0672,Aisin AW North America,4FC24710,80,0.2,No failure detected,39.74965,-104.982012,"Denver, CO",Denver Mountain Nissan,39.7492,-104.9803,0.2,bijus.digital.world@gmail.com,+91 9380636750
1N4BGNF1503815,Ariya,Brake Pad,Brake Pad,Brakes,30-60k,1-3yr,2025-04-02,2023-07-02,,0,0,0,0.3266,Continental Automotive Systems,14B23416,78,0.22,No failure detected,39.680822,-105.062372,"Denver, CO",Denver Mountain Nissan,39.7492,-104.9803,11.86,bijus.digital.world@gmail.com,+91 9380636750
1N4AARF1503816,Sentra,Brake Rotor,Brake Rotor,Brakes,10-30k,<1yr,2025-02-04,2024-08-04,C1201,0,1,0,0.0315,Continental Automotive Systems,14B23416,78,0.22,Rotor warping due to thermal cycling,42.444424,-70.973855,"Boston, MA",Boston Harbor Nissan,42.3701,-71.0489,11.72,bijus.digital.world@gmail.com,+91 9380636750
1N4BGRK1803817,Ariya,Rear Tire,Rear Tire,Tires,10-30k,1-3yr,2025-05-09,2022-08-09,,0,0,0,0.0539,Goodyear Tire & Rubber,819C1E2D,85,0.15,No failure detected,49.201078,-123.195114,"Vancouver, BC",Vancouver Nissan Service,49.2927,-123.1107,13.83,bijus.digital.world@gmail.com,+91 9380636750
1N4AZPF1403818,Leaf,Clutch,Clutch,Transmission,60k+,1-3yr,2025-01-04,2023-08-04,,0,0,0,0.0568,Aisin AW North America,4FC24710,80,0.2,No failure detected,33.532004,-112.143369,"Phoenix, AZ",Phoenix Valley Nissan,33.4584,-112.064,12.02,bijus.digital.world@gmail.com,+91 9380636750
1N4BGMJ1203819,Ariya,Spare Tire,Spare Tire,Tires,10-30k,1-3yr,2025-05-31,2023-02-28,C1711,1,1,0,0.0747,Goodyear Tire & Rubber,819C1E2D,85,0.15,Tread separation due to manufacturing defect,47.654128,-122.404532,"Seattle, WA",Seattle Pacific Nissan,47.6162,-122.3221,10.07,bijus.digital.world@gmail.com,+91 9380636750
1N4AZMJ1503820,Leaf,Brake Rotor,Brake Rotor,Brakes,0-10k,<1yr,2025-01-31,2024-11-30,,0,0,0,0.0378,Brembo North America,D984E5F8,95,0.05,No failure detected,49.226664,-123.194574,"Vancouver, BC",Vancouver Nissan Service,49.2927,-123.1107,11.85,bijus.digital.world@gmail.com,+91 9380636750
1N4AZMJ1503821,Leaf,Front Tire,Front Tire,Tires,10-30k,1-3yr,2025-02-10,2022-09-10,C1201,1,1,0,0.1302,Bridgestone Americas,18C7AD62,90,0.1,Sidewall cracking from UV exposure,29.775355,-95.446196,"Houston, TX",Houston Central Nissan,29.7704,-95.3598,9.61,bijus.digital.world@gmail.com,+91 9380636750
1N4AAMB1803822,Sentra,Front Tire,Front Tire,Tires,60k+,5+yr,2025-04-01,2019-11-01,C1710,1,1,0,0.5597,Goodyear Tire & Rubber,819C1E2D,85,0.15,Tread separation due to manufacturing defect,45.567993,-122.623445,"Portland, OR",Portland Nissan Center,45.5252,-122.6684,6.89,bijus.digital.world@gmail.com,+91 9380636750
1N4BGNJ1303823,Ariya,Battery Cable,Battery Cable,Battery,10-30k,<1yr,2025-01-21,2024-09-21,,0,0,0,0.0315,Envision AESC,BA98DA71,75,0.25,No failure detected,39.823705,-104.984354,"Denver, CO",Denver Mountain Nissan,39.7492,-104.9803,8.28,bijus.digital.world@gmail.com,+91 9380636750
1N4AAMD1403824,Sentra,Brake Pad,Brake Pad,Brakes,30-60k,3-5yr,2025-01-05,2022-01-05,,0,0,0,0.5443,Akebono Brake Corporation,4AC396F1,82,0.18,No failure detected,33.728279,-84.465838,"Atlanta, GA",Atlanta South Nissan,33.759,-84.378,10.33,bijus.digital.world@gmail.com,+91 9380636750
1N4AAMB1303825,Sentra,Brake Caliper,Brake Caliper,Brakes,0-10k,1-3yr,2025-03-22,2023-03-22,,0,0,0,0.0684,Brembo North America,D984E5F8,95,0.05,No failure detected,39.726047,-105.040931,"Denver, CO",Denver Mountain Nissan,39.7492,-104.9803,7.2,bijus.digital.world@gmail.com,+91 9380636750
1N4BGRJ1203826,Ariya,Front Tire,Front Tire,Tires,60k+,1-3yr,2025-03-06,2023-04-06,C1201,1,1,0,0.2719,Bridgestone Americas,18C7AD62,90,0.1,Sidewall cracking from UV exposure,43.586353,-79.452389,"Toronto, ON",Toronto Nissan Centre,43.6632,-79.3732,12.25,bijus.digital.world@gmail.com,+91 9380636750
1N4BGNK1003827,Ariya,Front Tire,Front Tire,Tires,10-30k,3-5yr,2025-05-17,2022-05-17,B1234,1,1,0,0.1501,Goodyear Tire & Rubber,819C1E2D,85,0.15,Uneven wear from alignment issues,33.410382,-112.112378,"Phoenix, AZ",Phoenix Valley Nissan,33.4584,-112.064,7.57,bijus.digital.world@gmail.com,+91 9380636750
1N4BGND1803828,Ariya,Spare Tire,Spare Tire,Tires,10-30k,1-3yr,2025-05-26,2022-06-26,,0,0,0,0.0377,Bridgestone Americas,18C7AD62,90,0.1,No failure detected,32.792916,-96.709793,"Dallas, TX",Dallas Central Nissan,32.7867,-96.787,8.6,bijus.digital.world@gmail.com,+91 9380636750
1N4BGRK1203829,Ariya,Brake Rotor,Brake Rotor,Brakes,10-30k,<1yr,2025-01-21,2024-08-21,,0,0,0,0.0352,Brembo North America,D984E5F8,95,0.05,No failure detected,47.524939,-122.338226,"Seattle, WA",Seattle Pacific Nissan,47.6162,-122.3221,10.29,bijus.digital.world@gmail.com,+91 9380636750
1N4BGNF1303830,Ariya,HV Battery,HV Battery,Battery,30-60k,3-5yr,2025-01-29,2021-05-29,P0A80,1,1,0,0.8762,LG Energy Solution,A1D0557A,92,0.08,Premature capacity loss from charging cycle wear,41.891073,-87.662052,"Chicago, IL",Chicago Downtown Nissan,41.8881,-87.6198,4.7,bijus.digital.world@gmail.com,+91 9380636750
1N4AZRB1303831,Leaf,Brake Rotor,Brake Rotor,Brakes,10-30k,1-3yr,2025-03-18,2023-10-18,,0,0,0,0.01,Brembo North America,D984E5F8,95,0.05,No failure detected,39.934222,-75.168263,"Philadelphia, PA",Philly Metro Nissan,39.9626,-75.1552,3.47,bijus.digital.world@gmail.com,+91 9380636750
1N4AARJ1103832,Sentra,Rear Tire,Rear Tire,Tires,0-10k,<1yr,2025-01-23,2024-11-23,,0,0,0,0.0602,Goodyear Tire & Rubber,819C1E2D,85,0.15,No failure detected,41.944406,-87.593584,"Chicago, IL",Chicago Downtown Nissan,41.8881,-87.6198,6.89,bijus.digital.world@gmail.com,+91 9380636750
1N4AZND1203833,Leaf,Brake Rotor,Brake Rotor,Brakes,0-10k,<1yr,2025-01-28,2024-08-28,P0500,1,1,1,0.0853,Continental Automotive Systems,14B23416,78,0.22,ABS sensor malfunction,40.768476,-73.95645,"New York, NY",Manhattan Nissan Service,40.7228,-74.016,8.33,bijus.digital.world@gmail.com,+91 9380636750
1N4AZPK1903834,Leaf,Gearbox,Gearbox,Transmission,30-60k,5+yr,2025-05-12,2018-03-04,,0,0,0,0.1196,ZF Friedrichshafen NA,67A49191,72,0.28,No failure detected,47.562416,-122.280568,"Seattle, WA",Seattle Pacific Nissan,47.6162,-122.3221,7.54,bijus.digital.world@gmail.com,+91 9380636750
1N4AZRD1503835,Leaf,Battery Cable,Battery Cable,Battery,0-10k,1-3yr,2025-05-11,2023-09-11,,0,0,0,0.0397,LG Energy Solution,A1D0557A,92,0.08,No failure detected,33.501373,-112.069135,"Phoenix, AZ",Phoenix Valley Nissan,33.4584,-112.064,4.8,bijus.digital.world@gmail.com,+91 9380636750
1N4AZPA1703836,Leaf,Brake Rotor,Brake Rotor,Brakes,30-60k,3-5yr,2025-01-15,2020-02-15,,0,0,0,0.0597,Akebono Brake Corporation,4AC396F1,82,0.18,No failure detected,45.523849,-122.756058,"Portland, OR",Portland Nissan Center,45.5252,-122.6684,9.73,bijus.digital.world@gmail.com,+91 9380636750
1N4BGNA1803837,Ariya,Gearbox,Gearbox,Transmission,10-30k,1-3yr,2025-03-12,2023-04-12,P0700,1,1,0,0.0256,JATCO North America,BD01AAB5,88,0.12,Clutch pack degradation from thermal stress,39.923771,-75.193488,"Philadelphia, PA",Philly Metro Nissan,39.9626,-75.1552,6.05,bijus.digital.world@gmail.com,+91 9380636750
1N4BGNF1203838,Ariya,Spare Tire,Spare Tire,Tires,0-10k,1-3yr,2025-06-19,2023-03-19,,0,0,0,0.0672,Bridgestone Americas,18C7AD62,90,0.1,No failure detected,49.193511,-123.163042,"Vancouver, BC",Vancouver Nissan Service,49.2927,-123.1107,12.45,bijus.digital.world@gmail.com,+91 9380636750
1N4BGNF1303839,Ariya,Rear Tire,Rear Tire,Tires,10-30k,5+yr,2025-03-29,2018-02-24,,0,0,0,0.1309,Bridgestone Americas,18C7AD62,90,0.1,No failure detected,29.826526,-95.367458,"Houston, TX",Houston Central Nissan,29.7704,-95.3598,6.29,bijus.digital.world@gmail.com,+91 9380636750
1N4AANJ1103840,Sentra,Brake Pad,Brake Pad,Brakes,0-10k,1-3yr,2025-01-03,2023-03-03,,0,0,0,0.159,Brembo North America,D984E5F8,95,0.05,No failure detected,34.035623,-118.273069,"Los Angeles, CA",LA Metro Nissan Center,34.0622,-118.2337,5.27,bijus.digital.world@gmail.com,+91 9380636750
1N4AZMB1703841,Leaf,HV Battery,HV Battery,Battery,0-10k,<1yr,2025-02-04,2024-11-04,P0562,1,1,0,0.2561,Envision AESC,BA98DA71,75,0.25,Thermal runaway protection system malfunction,45.495921,-122.700202,"Portland, OR",Portland Nissan Center,45.5252,-122.6684,4.8,bijus.digital.world@gmail.com,+91 9380636750
1N4AZPA1403842,Leaf,HV Battery,HV Battery,Battery,10-30k,1-3yr,2025-05-13,2022-12-13,,0,0,0,0.3032,Envision AESC,BA98DA71,75,0.25,No failure detected,43.58347,-79.401939,"Toronto, ON",Toronto Nissan Centre,43.6632,-79.3732,9.41,bijus.digital.world@gmail.com,+91 9380636750
1N4AZRB1803843,Leaf,Brake Pad,Brake Pad,Brakes,10-30k,1-3yr,2025-03-17,2022-09-17,C1203,1,1,0,0.214,Akebono Brake Corporation,4AC396F1,82,0.18,Caliper piston seal failure,37.782107,-122.430391,"San Francisco, CA",Bay Area Nissan Service Center,37.7849,-122.4094,2.35,bijus.digital.world@gmail.com,+91 9380636750
1N4BGNJ1503844,Ariya,Spare Tire,Spare Tire,Tires,30-60k,3-5yr,2025-04-03,2022-01-03,,0,0,0,0.1549,Goodyear Tire & Rubber,819C1E2D,85,0.15,No failure detected,40.791899,-73.952667,"New York, NY",Manhattan Nissan Service,40.7228,-74.016,10.4,bijus.digital.world@gmail.com,+91 9380636750
1N4AAMF1103845,Sentra,HV Battery,HV Battery,Battery,0-10k,<1yr,2025-06-10,2025-03-10,,0,0,0,0.26,LG Energy Solution,A1D0557A,92,0.08,No failure detected,34.069497,-118.280997,"Los Angeles, CA",LA Metro Nissan Center,34.0622,-118.2337,5.31,bijus.digital.world@gmail.com,+91 9380636750
1N4AZNF1603846,Leaf,Torque Converter,Torque Converter,Transmission,0-10k,<1yr,2025-05-29,2025-01-29,,0,0,0,0.01,JATCO North America,BD01AAB5,88,0.12,No failure detected,43.63302,-79.300317,"Toronto, ON",Toronto Nissan Centre,43.6632,-79.3732,8.76,bijus.digital.world@gmail.com,+91 9380636750
1N4BGRK1103847,Ariya,Gearbox,Gearbox,Transmission,10-30k,<1yr,2025-04-24,2024-09-24,P0700,1,0,0,0.0839,ZF Friedrichshafen NA,67A49191,72,0.28,Torque converter seal leak,39.978005,-75.232047,"Philadelphia, PA",Philly Metro Nissan,39.9626,-75.1552,8.7,bijus.digital.world@gmail.com,+91 9380636750
1N4BGNF1503848,Ariya,Torque Converter,Torque Converter,Transmission,10-30k,1-3yr,2025-06-07,2023-02-07,,0,0,0,0.0463,ZF Friedrichshafen NA,67A49191,72,0.28,No failure detected,42.299379,-71.026648,"Boston, MA",Boston Harbor Nissan,42.3701,-71.0489,8.23,bijus.digital.world@gmail.com,+91 9380636750
1N4AZMA1303849,Leaf,Torque Converter,Torque Converter,Transmission,30-60k,1-3yr,2025-02-12,2022-07-12,P0733,1,1,0,0.0383,ZF Friedrichshafen NA,67A49191,72,0.28,Clutch pack degradation from thermal stress,40.71298,-74.084919,"New York, NY",Manhattan Nissan Service,40.7228,-74.016,7.73,bijus.digital.world@gmail.com,+91 9380636750
1N4BGRD1703850,Ariya,Brake Pad,Brake Pad,Brakes,10-30k,5+yr,2025-04-21,2018-10-21,,0,0,0,0.4495,Akebono Brake Corporation,4AC396F1,82,0.18,No failure detected,34.14193,-118.198114,"Los Angeles, CA",LA Metro Nissan Center,34.0622,-118.2337,9.69,bijus.digital.world@gmail.com,+91 9380636750
1N4AZPK1503851,Leaf,12V Battery,12V Battery,Battery,0-10k,1-3yr,2025-01-21,2022-02-21,,0,0,0,0.0262,LG Energy Solution,A1D0557A,92,0.08,No failure detected,33.83891,-84.397369,"Atlanta, GA",Atlanta South Nissan,33.759,-84.378,9.13,bijus.digital.world@gmail.com,+91 9380636750
1N4AZPF1003852,Leaf,Rear Tire,Rear Tire,Tires,0-10k,<1yr,2025-01-09,2024-11-09,,0,0,0,0.0848,Goodyear Tire & Rubber,819C1E2D,85,0.15,No failure detected,25.848186,-80.145314,"Miami, FL",Miami Beach Nissan,25.7717,-80.1818,9.41,bijus.digital.world@gmail.com,+91 9380636750
1N4AZRB1003853,Leaf,Front Tire,Front Tire,Tires,30-60k,3-5yr,2025-06-13,2020-07-13,,0,0,0,0.3236,Goodyear Tire & Rubber,819C1E2D,85,0.15,No failure detected,49.267385,-123.085565,"Vancouver, BC",Vancouver Nissan Service,49.2927,-123.1107,3.96,bijus.digital.world@gmail.com,+91 9380636750
1N4BGNF1403854,Ariya,Battery Cable,Battery Cable,Battery,10-30k,1-3yr,2025-04-29,2023-06-29,,0,0,0,0.0596,Envision AESC,BA98DA71,75,0.25,No failure detected,33.768279,-84.368,"Atlanta, GA",Atlanta South Nissan,33.759,-84.378,1.51,bijus.digital.world@gmail.com,+91 9380636750
1N4AAND1103855,Sentra,Rear Tire,Rear Tire,Tires,0-10k,<1yr,2025-03-24,2024-11-24,,0,0,0,0.0605,Bridgestone Americas,18C7AD62,90,0.1,No failure detected,39.88215,-75.081596,"Philadelphia, PA",Philly Metro Nissan,39.9626,-75.1552,12.1,bijus.digital.world@gmail.com,+91 9380636750
1N4AAMJ1803856,Sentra,Torque Converter,Torque Converter,Transmission,0-10k,<1yr,2025-03-22,2024-04-22,P0730,1,1,0,0.01,Aisin AW North America,4FC24710,80,0.2,Gear synchronizer wear,37.697242,-122.394895,"San Francisco, CA",Bay Area Nissan Service Center,37.7849,-122.4094,9.86,bijus.digital.world@gmail.com,+91 9380636750
1N4AZPB1203857,Leaf,Brake Pad,Brake Pad,Brakes,0-10k,<1yr,2025-03-30,2024-06-30,C1202,1,1,0,0.1668,Akebono Brake Corporation,4AC396F1,82,0.18,ABS sensor malfunction,33.963011,-118.168205,"Los Angeles, CA",LA Metro Nissan Center,34.0622,-118.2337,13.19,bijus.digital.world@gmail.com,+91 9380636750
1N4AZPJ1603858,Leaf,Battery Cable,Battery Cable,Battery,10-30k,1-3yr,2025-03-30,2023-01-30,,0,0,0,0.0627,Envision AESC,BA98DA71,75,0.25,No failure detected,45.58511,-122.64795,"Portland, OR",Portland Nissan Center,45.5252,-122.6684,7.03,bijus.digital.world@gmail.com,+91 9380636750
1N4AAPJ1603859,Sentra,Brake Caliper,Brake Caliper,Brakes,0-10k,<1yr,2025-05-16,2025-03-16,,0,0,0,0.0722,Brembo North America,D984E5F8,95,0.05,No failure detected,29.80076,-95.357908,"Houston, TX",Houston Central Nissan,29.7704,-95.3598,3.38,bijus.digital.world@gmail.com,+91 9380636750
1N4BGPD1803860,Ariya,Brake Caliper,Brake Caliper,Brakes,0-10k,<1yr,2025-06-05,2024-11-05,,0,0,0,0.0565,Brembo North America,D984E5F8,95,0.05,No failure detected,42.29001,-71.060522,"Boston, MA",Boston Harbor Nissan,42.3701,-71.0489,8.98,bijus.digital.world@gmail.com,+91 9380636750
1N4BGND1303861,Ariya,Torque Converter,Torque Converter,Transmission,10-30k,3-5yr,2025-03-31,2020-07-31,P0732,1,0,0,0.0625,ZF Friedrichshafen NA,67A49191,72,0.28,Gear synchronizer wear,32.752736,-96.870694,"Dallas, TX",Dallas Central Nissan,32.7867,-96.787,10.03,bijus.digital.world@gmail.com,+91 9380636750
1N4AZPJ1703862,Leaf,Brake Pad,Brake Pad,Brakes,30-60k,3-5yr,2025-06-17,2020-12-17,C1202,1,1,0,0.5355,Continental Automotive Systems,14B23416,78,0.22,Caliper piston seal failure,43.724011,-79.431128,"Toronto, ON",Toronto Nissan Centre,43.6632,-79.3732,9.32,bijus.digital.world@gmail.com,+91 9380636750
1N4AZRA1403863,Leaf,Spare Tire,Spare Tire,Tires,10-30k,1-3yr,2025-06-16,2022-12-16,,0,0,0,0.0905,Bridgestone Americas,18C7AD62,90,0.1,No failure detected,49.271168,-123.049349,"Vancouver, BC",Vancouver Nissan Service,49.2927,-123.1107,7.22,bijus.digital.world@gmail.com,+91 9380636750
1N4AAPD1103864,Sentra,Brake Rotor,Brake Rotor,Brakes,30-60k,3-5yr,2025-04-13,2022-01-13,,0,0,0,0.0517,Brembo North America,D984E5F8,95,0.05,No failure detected,41.850532,-87.613404,"Chicago, IL",Chicago Downtown Nissan,41.8881,-87.6198,4.23,bijus.digital.world@gmail.com,+91 9380636750
1N4AZND1903865,Leaf,Brake Caliper,Brake Caliper,Brakes,10-30k,3-5yr,2025-03-26,2021-02-26,,0,0,0,0.0624,Continental Automotive Systems,14B23416,78,0.22,No failure detected,43.569056,-79.35275,"Toronto, ON",Toronto Nissan Centre,43.6632,-79.3732,10.69,bijus.digital.world@gmail.com,+91 9380636750
1N4AZPK1303866,Leaf,Front Tire,Front Tire,Tires,30-60k,1-3yr,2025-05-04,2022-06-04,,0,0,0,0.2204,Goodyear Tire & Rubber,819C1E2D,85,0.15,No failure detected,32.79688,-96.744928,"Dallas, TX",Dallas Central Nissan,32.7867,-96.787,4.8,bijus.digital.world@gmail.com,+91 9380636750
1N4BGPA1003867,Ariya,Gearbox,Gearbox,Transmission,10-30k,1-3yr,2025-06-17,2023-09-17,,0,0,0,0.0581,Aisin AW North America,4FC24710,80,0.2,No failure detected,43.633921,-79.42284,"Toronto, ON",Toronto Nissan Centre,43.6632,-79.3732,6.4,bijus.digital.world@gmail.com,+91 9380636750
1N4AZMB1403868,Leaf,Battery Cable,Battery Cable,Battery,0-10k,1-3yr,2025-03-19,2024-03-19,,0,0,0,0.032,AESC (Automotive Energy Supply),97330D39,88,0.12,No failure detected,33.701072,-84.351964,"Atlanta, GA",Atlanta South Nissan,33.759,-84.378,7.05,bijus.digital.world@gmail.com,+91 9380636750
1N4AZPA1403869,Leaf,Rear Tire,Rear Tire,Tires,0-10k,<1yr,2025-01-06,2024-06-06,,0,0,0,0.0716,Goodyear Tire & Rubber,819C1E2D,85,0.15,No failure detected,45.430155,-122.691914,"Portland, OR",Portland Nissan Center,45.5252,-122.6684,10.87,bijus.digital.world@gmail.com,+91 9380636750
1N4AZRD1703870,Leaf,Torque Converter,Torque Converter,Transmission,10-30k,1-3yr,2025-04-15,2023-08-15,,0,0,0,0.0803,ZF Friedrichshafen NA,67A49191,72,0.28,No failure detected,33.411463,-112.125712,"Phoenix, AZ",Phoenix Valley Nissan,33.4584,-112.064,8.61,bijus.digital.world@gmail.com,+91 9380636750
1N4AZPB1103871,Leaf,Front Tire,Front Tire,Tires,30-60k,1-3yr,2025-04-06,2023-03-06,,0,0,0,0.2116,Bridgestone Americas,18C7AD62,90,0.1,No failure detected,42.29019,-71.042504,"Boston, MA",Boston Harbor Nissan,42.3701,-71.0489,8.9,bijus.digital.world@gmail.com,+91 9380636750
1N4AAMJ1303872,Sentra,Rear Tire,Rear Tire,Tires,30-60k,3-5yr,2025-03-07,2021-05-07,,0,0,0,0.1759,Bridgestone Americas,18C7AD62,90,0.1,No failure detected,47.518813,-122.38201,"Seattle, WA",Seattle Pacific Nissan,47.6162,-122.3221,12.69,bijus.digital.world@gmail.com,+91 9380636750
1N4AARB1903873,Sentra,Brake Caliper,Brake Caliper,Brakes,30-60k,5+yr,2025-01-27,2018-09-18,,0,0,0,0.1443,Continental Automotive Systems,14B23416,78,0.22,No failure detected,36.165035,-115.21944,"Las Vegas, NV",United Nissan,36.1799,-115.1298,10.09,bijus.digital.world@gmail.com,+91 9380636750
1N4AZMK1603874,Leaf,Spare Tire,Spare Tire,Tires,10-30k,<1yr,2025-04-12,2024-11-12,,0,0,0,0.0615,Goodyear Tire & Rubber,819C1E2D,85,0.15,No failure detected,39.711272,-104.994084,"Denver, CO",Denver Mountain Nissan,39.7492,-104.9803,4.48,bijus.digital.world@gmail.com,+91 9380636750
1N4BGRB1703875,Ariya,Spare Tire,Spare Tire,Tires,10-30k,1-3yr,2025-01-10,2023-02-10,C1201,0,1,0,0.0923,Bridgestone Americas,18C7AD62,90,0.1,Belt failure causing vibration,36.178008,-115.161061,"Las Vegas, NV",United Nissan,36.1799,-115.1298,3.48,bijus.digital.world@gmail.com,+91 9380636750
1N4BGPD1103876,Ariya,12V Battery,12V Battery,Battery,30-60k,3-5yr,2025-03-02,2021-04-02,,0,0,0,0.0797,LG Energy Solution,A1D0557A,92,0.08,No failure detected,25.794132,-80.159548,"Miami, FL",Miami Beach Nissan,25.7717,-80.1818,3.51,bijus.digital.world@gmail.com,+91 9380636750
1N4AARJ1903877,Sentra,12V Battery,12V Battery,Battery,10-30k,1-3yr,2025-05-01,2023-02-01,P0563,0,1,0,0.0167,Envision AESC,BA98DA71,75,0.25,Premature capacity loss from charging cycle wear,43.611578,-79.318335,"Toronto, ON",Toronto Nissan Centre,43.6632,-79.3732,8.36,bijus.digital.world@gmail.com,+91 9380636750
1N4AZRK1603878,Leaf,Brake Caliper,Brake Caliper,Brakes,30-60k,3-5yr,2025-01-01,2021-02-01,,0,0,0,0.111,Brembo North America,D984E5F8,95,0.05,No failure detected,33.522274,-112.129856,"Phoenix, AZ",Phoenix Valley Nissan,33.4584,-112.064,10.18,bijus.digital.world@gmail.com,+91 9380636750
1N4AANK1803879,Sentra,Torque Converter,Torque Converter,Transmission,60k+,5+yr,2025-03-10,2018-10-10,,0,0,0,0.1389,JATCO North America,BD01AAB5,88,0.12,No failure detected,47.628182,-122.364713,"Seattle, WA",Seattle Pacific Nissan,47.6162,-122.3221,4.91,bijus.digital.world@gmail.com,+91 9380636750
1N4AAPD1403880,Sentra,Torque Converter,Torque Converter,Transmission,10-30k,1-3yr,2025-06-21,2022-07-21,P0730,0,1,0,0.016,Aisin AW North America,4FC24710,80,0.2,Torque converter seal leak,29.693193,-95.354845,"Houston, TX",Houston Central Nissan,29.7704,-95.3598,8.59,bijus.digital.world@gmail.com,+91 9380636750
1N4AZRK1603881,Leaf,Brake Rotor,Brake Rotor,Brakes,10-30k,<1yr,2025-04-12,2024-09-12,,0,0,0,0.0532,Akebono Brake Corporation,4AC396F1,82,0.18,No failure detected,43.632659,-79.440677,"Toronto, ON",Toronto Nissan Centre,43.6632,-79.3732,8.22,bijus.digital.world@gmail.com,+91 9380636750
1N4BGRA1103882,Ariya,HV Battery,HV Battery,Battery,0-10k,<1yr,2025-02-22,2024-08-22,,0,0,0,0.2612,LG Energy Solution,A1D0557A,92,0.08,No failure detected,45.558263,-122.673715,"Portland, OR",Portland Nissan Center,45.5252,-122.6684,3.72,bijus.digital.world@gmail.com,+91 9380636750
1N4AAMF1703883,Sentra,HV Battery,HV Battery,Battery,0-10k,<1yr,2025-05-25,2024-12-25,,0,0,0,0.2008,LG Energy Solution,A1D0557A,92,0.08,No failure detected,45.47484,-122.639121,"Portland, OR",Portland Nissan Center,45.5252,-122.6684,6.47,bijus.digital.world@gmail.com,+91 9380636750
1N4BGMJ1203884,Ariya,Rear Tire,Rear Tire,Tires,10-30k,3-5yr,2025-04-01,2021-03-01,C1711,1,1,0,0.1159,Goodyear Tire & Rubber,819C1E2D,85,0.15,Belt failure causing vibration,32.728412,-96.753396,"Dallas, TX",Dallas Central Nissan,32.7867,-96.787,7.47,bijus.digital.world@gmail.com,+91 9380636750
